id,ORIG_FID,fclass,name,Shape_Length,longitude,latitude
1284,460,secondary,Malmövägen,519.6288493,13.18669966,55.68554595
1285,460,secondary,Malmövägen,519.6288493,13.18649718,55.68511156
1286,460,secondary,Malmövägen,519.6288493,13.18629637,55.68467693
1287,460,secondary,Malmövägen,519.6288493,13.18609182,55.68424287
1288,460,secondary,Malmövägen,519.6288493,13.18589464,55.68380773
1289,460,secondary,Malmövägen,519.6288493,13.18568531,55.68337438
1290,460,secondary,Malmövägen,519.6288493,13.18547474,55.68294122
1291,460,secondary,Malmövägen,519.6288493,13.1852503,55.68251029
1292,460,secondary,Malmövägen,519.6288493,13.18503131,55.68207847
1293,461,service, ,169.5696346,13.18601393,55.68238934
1294,461,service, ,169.5696346,13.18679171,55.68229628
1295,461,service, ,169.5696346,13.18757498,55.68222021
1296,462,cycleway,Råbyholms allé,259.5603227,13.19521349,55.69005975
1297,462,cycleway,Råbyholms allé,259.5603227,13.19596488,55.68991281
1298,462,cycleway,Råbyholms allé,259.5603227,13.19671456,55.689763
1299,462,cycleway,Råbyholms allé,259.5603227,13.19745451,55.68959853
1300,462,cycleway,Råbyholms allé,259.5603227,13.19819367,55.68943287
1301,463,residential,Kastanjegatan,153.8778155,13.19949741,55.69520856
1302,463,residential,Kastanjegatan,153.8778155,13.19986678,55.69483066
1303,463,residential,Kastanjegatan,153.8778155,13.20060026,55.69465864
1304,464,residential,Stickelbärsgränden,61.52362393,13.20439442,55.69360034
1305,465,residential,Hagtornsgränden,183.7109444,13.20530176,55.6926039
1306,465,residential,Hagtornsgränden,183.7109444,13.20606253,55.69247303
1307,465,residential,Hagtornsgränden,183.7109444,13.20682329,55.69234216
1308,466,residential,Rönnbärsgränden,181.1112396,13.20631687,55.69197721
1309,466,residential,Rönnbärsgränden,181.1112396,13.20555855,55.69211244
1310,466,residential,Rönnbärsgränden,181.1112396,13.20480051,55.69224825
1311,467,residential,Nypongränden,136.8828374,13.20486499,55.69177607
1312,467,residential,Nypongränden,136.8828374,13.20562487,55.69164361
1313,468,residential,Slånbärsgränden,126.7869196,13.20463323,55.69136527
1314,468,residential,Slånbärsgränden,126.7869196,13.20539791,55.69124193
1315,469,residential,Vildvinsgränden,90.50645108,13.20447627,55.69092629
1316,470,residential,Gladstonevägen,248.2381305,13.20171732,55.6900306
1317,470,residential,Gladstonevägen,248.2381305,13.20095695,55.69016211
1318,470,residential,Gladstonevägen,248.2381305,13.20019157,55.69028397
1319,470,residential,Gladstonevägen,248.2381305,13.19942554,55.69040456
1320,471,residential,Nilstorpsvägen,232.0258435,13.19845652,55.68984512
1321,471,residential,Nilstorpsvägen,232.0258435,13.19860152,55.69028665
1322,471,residential,Nilstorpsvägen,232.0258435,13.19876344,55.69072643
1323,471,residential,Nilstorpsvägen,232.0258435,13.19893544,55.69116499
1324,472,residential,Persikevägen,240.8492415,13.19771322,55.69006642
1325,472,residential,Persikevägen,240.8492415,13.19693626,55.69016211
1326,472,residential,Persikevägen,240.8492415,13.19615888,55.69025667
1327,472,residential,Persikevägen,240.8492415,13.19538201,55.69035261
1328,473,residential,Päronvägen,292.8696083,13.20393256,55.69317103
1329,473,residential,Päronvägen,292.8696083,13.20317113,55.69330071
1330,473,residential,Päronvägen,292.8696083,13.20241048,55.6934318
1331,473,residential,Päronvägen,292.8696083,13.2016521,55.69356705
1332,473,residential,Päronvägen,292.8696083,13.20089374,55.69370235
1333,474,residential,Williamsvägen,374.6730736,13.20238455,55.69296552
1334,474,residential,Williamsvägen,374.6730736,13.20216163,55.69253434
1335,474,residential,Williamsvägen,374.6730736,13.20192605,55.6921053
1336,474,residential,Williamsvägen,374.6730736,13.20169602,55.69167531
1337,474,residential,Williamsvägen,374.6730736,13.20147039,55.69124457
1338,474,residential,Williamsvägen,374.6730736,13.20123414,55.69081569
1339,474,residential,Williamsvägen,374.6730736,13.20098971,55.69038823
1340,475,residential,Astrakanvägen,291.9024304,13.20350763,55.69235467
1341,475,residential,Astrakanvägen,291.9024304,13.20274855,55.69248863
1342,475,residential,Astrakanvägen,291.9024304,13.20198901,55.69262174
1343,475,residential,Astrakanvägen,291.9024304,13.20122817,55.69275249
1344,475,residential,Astrakanvägen,291.9024304,13.20046733,55.69288324
1345,476,residential,Syrénvägen,290.7166435,13.20314277,55.69168685
1346,476,residential,Syrénvägen,290.7166435,13.20238109,55.69181576
1347,476,residential,Syrénvägen,290.7166435,13.20162131,55.69194831
1348,476,residential,Syrénvägen,290.7166435,13.20085687,55.69207214
1349,476,residential,Syrénvägen,290.7166435,13.20009242,55.69219597
1350,477,residential,Björkvägen,297.6485507,13.20283419,55.6908363
1351,477,residential,Björkvägen,297.6485507,13.20206599,55.69095243
1352,477,residential,Björkvägen,297.6485507,13.20129833,55.69106966
1353,477,residential,Björkvägen,297.6485507,13.20053574,55.69119704
1354,477,residential,Björkvägen,297.6485507,13.19977314,55.69132442
1355,478,residential,Plommonvägen,436.5416357,13.19903752,55.69295364
1356,478,residential,Plommonvägen,436.5416357,13.19824665,55.6929945
1357,478,residential,Plommonvägen,436.5416357,13.19749137,55.69312959
1358,478,residential,Plommonvägen,436.5416357,13.19674527,55.69324406
1359,478,residential,Plommonvägen,436.5416357,13.19629545,55.69288997
1360,478,residential,Plommonvägen,436.5416357,13.19594993,55.69248543
1361,478,residential,Plommonvägen,436.5416357,13.19560095,55.69208191
1362,478,residential,Plommonvägen,436.5416357,13.19527074,55.69167326
1363,479,residential,Körsbärsvägen,323.8916912,13.19829764,55.69161194
1364,479,residential,Körsbärsvägen,323.8916912,13.19753131,55.69173106
1365,479,residential,Körsbärsvägen,323.8916912,13.19680425,55.69190919
1366,479,residential,Körsbärsvägen,323.8916912,13.19614502,55.69215956
1367,479,residential,Körsbärsvägen,323.8916912,13.19542579,55.69235115
1368,479,residential,Körsbärsvägen,323.8916912,13.19471152,55.69254864
1369,480,residential,Tellusgatan,330.9587362,13.21159005,55.69863988
1370,480,residential,Tellusgatan,330.9587362,13.21235172,55.69851053
1371,480,residential,Tellusgatan,330.9587362,13.21311829,55.6983915
1372,480,residential,Tellusgatan,330.9587362,13.21390542,55.69832705
1373,480,residential,Tellusgatan,330.9587362,13.21469368,55.69826704
1374,480,residential,Tellusgatan,330.9587362,13.21548276,55.69821058
1375,481,residential,Vintergatan,166.4137944,13.21138711,55.69821016
1376,481,residential,Vintergatan,166.4137944,13.21125794,55.69776694
1377,481,residential,Vintergatan,166.4137944,13.21114472,55.69732236
1378,482,residential,Merkuriusgatan,357.7686648,13.20924267,55.69935509
1379,482,residential,Merkuriusgatan,357.7686648,13.20922766,55.69890597
1380,482,residential,Merkuriusgatan,357.7686648,13.20920769,55.69845691
1381,482,residential,Merkuriusgatan,357.7686648,13.20918773,55.69800785
1382,482,residential,Merkuriusgatan,357.7686648,13.20916895,55.69755879
1383,482,residential,Merkuriusgatan,357.7686648,13.20946226,55.69721223
1384,482,residential,Merkuriusgatan,357.7686648,13.21025664,55.69719218
1385,483,residential,Saturnusgatan,300.9557856,13.21405119,55.69786275
1386,483,residential,Saturnusgatan,300.9557856,13.2139512,55.69741711
1387,483,residential,Saturnusgatan,300.9557856,13.21385006,55.69697156
1388,483,residential,Saturnusgatan,300.9557856,13.21374171,55.69652656
1389,483,residential,Saturnusgatan,300.9557856,13.21363459,55.69608145
1390,483,residential,Saturnusgatan,300.9557856,13.2135178,55.69563727
1391,484,residential,Stjärngatan,212.6067166,13.21282966,55.69543604
1392,484,residential,Stjärngatan,212.6067166,13.21204431,55.69541446
1393,484,residential,Stjärngatan,212.6067166,13.2112666,55.69550712
1394,484,residential,Stjärngatan,212.6067166,13.21047732,55.6955544
1395,485,residential,Planetgatan,259.6246854,13.21285619,55.69617199
1396,485,residential,Planetgatan,259.6246854,13.21206582,55.69621153
1397,485,residential,Planetgatan,259.6246854,13.21127181,55.69618685
1398,485,residential,Planetgatan,259.6246854,13.21048335,55.69619538
1399,485,residential,Planetgatan,259.6246854,13.21012705,55.69658073
1400,486,residential,Mångatan,68.37619461,13.21072139,55.69571796
1401,487,residential,Stora Björnens gränd,86.48867276,13.21185374,55.69575941
1402,488,residential,Lilla Björnens gränd,77.59893366,13.21301336,55.69590684
1403,489,residential,Vegagatan,534.5063941,13.20660074,55.69577642
1404,489,residential,Vegagatan,534.5063941,13.20661909,55.69622549
1405,489,residential,Vegagatan,534.5063941,13.20663519,55.69667459
1406,489,residential,Vegagatan,534.5063941,13.20667028,55.69712334
1407,489,residential,Vegagatan,534.5063941,13.20671249,55.6975719
1408,489,residential,Vegagatan,534.5063941,13.20674022,55.69802083
1409,489,residential,Vegagatan,534.5063941,13.20676876,55.69846974
1410,489,residential,Vegagatan,534.5063941,13.20679922,55.69891861
1411,489,residential,Vegagatan,534.5063941,13.20683097,55.69936745
1412,489,residential,Vegagatan,534.5063941,13.20678455,55.69979823
1413,490,residential,Raketgatan,188.2764514,13.20738863,55.69566672
1414,490,residential,Raketgatan,188.2764514,13.2081838,55.6956737
1415,490,residential,Raketgatan,188.2764514,13.20897882,55.69568637
1416,491,residential,Herkulesgatan,107.6089656,13.20913565,55.6961377
1417,491,residential,Herkulesgatan,107.6089656,13.2091528,55.69658679
1418,492,residential,Siriusgatan,372.2170272,13.20804161,55.69955851
1419,492,residential,Siriusgatan,372.2170272,13.2079839,55.69911049
1420,492,residential,Siriusgatan,372.2170272,13.20794015,55.69866205
1421,492,residential,Siriusgatan,372.2170272,13.20794813,55.69821289
1422,492,residential,Siriusgatan,372.2170272,13.20795488,55.69776371
1423,492,residential,Siriusgatan,372.2170272,13.20795065,55.69731454
1424,492,residential,Siriusgatan,372.2170272,13.20793903,55.69686539
1425,493,residential,Siriusgatan,111.4491304,13.20786739,55.69621804
1426,493,residential,Siriusgatan,111.4491304,13.20780841,55.69577008
1427,494,residential,Neptunusgatan,221.2120629,13.21117507,55.69717528
1428,494,residential,Neptunusgatan,221.2120629,13.21197009,55.69716212
1429,494,residential,Neptunusgatan,221.2120629,13.21276515,55.69716539
1430,494,residential,Neptunusgatan,221.2120629,13.21356018,55.69717717
1431,495,residential,Marsgatan,154.3590704,13.20837311,55.69757947
1432,495,residential,Marsgatan,154.3590704,13.2075778,55.69758153
1433,495,residential,Marsgatan,154.3590704,13.20678244,55.69757865
1434,496,secondary,Odarslövsvägen,149.8762444,13.22901419,55.71949907
1435,496,secondary,Odarslövsvägen,149.8762444,13.22894976,55.71994662
1436,497,secondary, ,191.6074714,13.1793354,55.67983479
1437,497,secondary, ,191.6074714,13.17857021,55.67995667
1438,497,secondary, ,191.6074714,13.17780475,55.680078
1439,498,secondary, ,176.6120653,13.17789024,55.67999104
1440,498,secondary, ,176.6120653,13.17861885,55.67981133
1441,498,secondary, ,176.6120653,13.17930478,55.67959228
1442,500,secondary,Dalbyvägen,188.9222135,13.21509893,55.69886267
1443,500,secondary,Dalbyvägen,188.9222135,13.21433544,55.69898864
1444,500,secondary,Dalbyvägen,188.9222135,13.21357121,55.69911315
1445,501,residential,Pilgrimsvägen,86.76732997,13.24042963,55.69186011
1446,502,residential,Nämndemansvägen,123.2421129,13.23775221,55.69246431
1447,502,residential,Nämndemansvägen,123.2421129,13.23758416,55.69202527
1448,503,residential,Kyrkovärdsvägen,54.68285434,13.23689474,55.69232288
1449,504,residential,Landgillevägen,125.3556027,13.23584368,55.69294741
1450,504,residential,Landgillevägen,125.3556027,13.23549047,55.69254506
1451,505,residential,Stora Råby ängaväg,131.7806932,13.2340944,55.69339376
1452,505,residential,Stora Råby ängaväg,131.7806932,13.23370174,55.69300313
1453,506,tertiary,Thulehemsvägen,156.4687216,13.22893354,55.7093147
1454,506,tertiary,Thulehemsvägen,156.4687216,13.22926906,55.70890748
1455,506,tertiary,Thulehemsvägen,156.4687216,13.22959158,55.70849688
1456,509,residential,Runslingan,171.8527408,13.24775914,55.6938493
1457,509,residential,Runslingan,171.8527408,13.24697872,55.69393578
1458,509,residential,Runslingan,171.8527408,13.24620006,55.69402658
1459,511,residential,Blåtungavägen,175.8918665,13.23485178,55.69739523
1460,511,residential,Blåtungavägen,175.8918665,13.23564521,55.69737231
1461,511,residential,Blåtungavägen,175.8918665,13.23643527,55.69741428
1462,512,residential,Röde Orms gränd,104.0525291,13.23233422,55.69818745
1463,512,residential,Röde Orms gränd,104.0525291,13.23301002,55.69795058
1464,513,residential,Harald Blåtands gränd,174.7105217,13.23190449,55.69768712
1465,513,residential,Harald Blåtands gränd,174.7105217,13.23257656,55.69744688
1466,513,residential,Harald Blåtands gränd,174.7105217,13.23324814,55.69720621
1467,514,residential,Sven Tveskäggs gränd,161.4997451,13.23149581,55.69717302
1468,514,residential,Sven Tveskäggs gränd,161.4997451,13.23216961,55.69693435
1469,514,residential,Sven Tveskäggs gränd,161.4997451,13.23284341,55.69669567
1470,515,residential,Styrbjörn Starkes gränd,140.4902806,13.23109621,55.6966656
1471,515,residential,Styrbjörn Starkes gränd,140.4902806,13.23176942,55.6964264
1472,516,residential,Björn Järnsidas gränd,134.5314623,13.23069776,55.69614782
1473,516,residential,Björn Järnsidas gränd,134.5314623,13.231373,55.69591045
1474,517,tertiary,Vikingavägen,290.8030729,13.23279062,55.69942718
1475,517,tertiary,Vikingavägen,290.8030729,13.23320413,55.6990444
1476,517,tertiary,Vikingavägen,290.8030729,13.23353185,55.69863692
1477,517,tertiary,Vikingavägen,290.8030729,13.23375112,55.69820538
1478,517,tertiary,Vikingavägen,290.8030729,13.23391999,55.69776642
1479,518,residential,Schlyters väg,129.3929463,13.21246507,55.70133592
1480,518,residential,Schlyters väg,129.3929463,13.21325855,55.70130436
1481,519,residential,Nehrmans väg,175.1843015,13.21271902,55.70161946
1482,519,residential,Nehrmans väg,175.1843015,13.21351311,55.70163763
1483,519,residential,Nehrmans väg,175.1843015,13.21423364,55.7018249
1484,520,residential,Östra Fäladsvägen,360.6267853,13.21221811,55.70056767
1485,520,residential,Östra Fäladsvägen,360.6267853,13.21300322,55.70049555
1486,520,residential,Östra Fäladsvägen,360.6267853,13.21378857,55.70042425
1487,520,residential,Östra Fäladsvägen,360.6267853,13.21457425,55.70035448
1488,520,residential,Östra Fäladsvägen,360.6267853,13.21536429,55.70030458
1489,520,residential,Östra Fäladsvägen,360.6267853,13.2161593,55.70029517
1490,520,residential,Östra Fäladsvägen,360.6267853,13.21695153,55.7003317
1491,521,residential,Lagerbrings väg,322.2881822,13.21660453,55.70075777
1492,521,residential,Lagerbrings väg,322.2881822,13.21656965,55.70120654
1493,521,residential,Lagerbrings väg,322.2881822,13.21649116,55.70165348
1494,521,residential,Lagerbrings väg,322.2881822,13.21645511,55.70209803
1495,521,residential,Lagerbrings väg,322.2881822,13.21719063,55.70222957
1496,521,residential,Lagerbrings väg,322.2881822,13.21797026,55.70231876
1497,522,residential,Dalins väg,91.9229428,13.21579568,55.70097779
1498,523,residential,Warholms väg,128.4926724,13.21233397,55.70841911
1499,523,residential,Warholms väg,128.4926724,13.21231873,55.70797312
1500,524,residential,Dag Hammarskjölds väg,141.9576349,13.21784057,55.70859978
1501,524,residential,Dag Hammarskjölds väg,141.9576349,13.21800525,55.70816031
1502,525,residential,Dag Hammarskjölds väg,145.4483272,13.2182439,55.70842043
1503,525,residential,Dag Hammarskjölds väg,145.4483272,13.21807574,55.70885949
1504,526,residential,Dag Hammarskjölds väg,64.83374716,13.21920476,55.70802055
1505,527,residential,Thomanders väg,80.12216798,13.21135993,55.70567678
1506,528,residential,Galjevångsvägen,423.2031203,13.21216415,55.70496121
1507,528,residential,Galjevångsvägen,423.2031203,13.21287426,55.70475871
1508,528,residential,Galjevångsvägen,423.2031203,13.21358018,55.70455162
1509,528,residential,Galjevångsvägen,423.2031203,13.21429553,55.70435527
